#Total No. of Collocate Types: 636
#Total No. of Collocate Tokens: 24100
1	13	0	13	10.59077	mukav
2	46	0	46	10.57739	mukavuus
3	11	0	11	9.73086	yhteiskuntajärjestelmä
4	10	0	10	8.82979	torpparilaki
5	163	5	158	8.39986	isä
6	82	9	73	8.32053	yhteiskunta
7	16	6	10	8.11273	oleskella
8	57	6	51	8.09804	järjestelmä
9	17	5	12	8.00379	maltiollinen
10	11	11	0	7.99725	kissa
11	21	5	16	7.99197	kurja
12	14	1	13	7.98148	mallita
13	16	5	11	7.85220	tiede
14	52	7	45	7.84546	valtiollinen
15	12	9	3	7.78280	tätä
16	32	5	27	7.74932	vallita
17	115	32	83	7.59408	olo
18	16	5	11	7.53278	perustua
19	10	0	10	7.48046	turja
20	23	2	21	7.47642	kapitalistinen
21	15	4	11	7.45483	tariffi
22	23	5	18	7.42359	politiikka
23	15	11	4	7.26028	aines
24	13	12	1	7.16931	varmasti
25	21	14	7	7.15043	opettaa
26	18	4	14	7.12952	yhteiskunnallinen
27	17	3	14	7.11627	taantumus
28	13	6	7	7.05828	olosuhteet
29	11	1	10	7.05383	naatti
30	15	4	11	7.03852	kunnallinen
31	174	43	131	7.02266	asema
32	15	3	12	7.01212	mukainen
33	16	4	12	6.99725	miltei
34	12	11	1	6.97431	täta
35	10	4	6	6.79561	porvarillinen
36	22	22	0	6.79299	keittiö
37	12	3	9	6.77883	äänioikeus
38	12	5	7	6.74349	paljoa
39	10	0	10	6.72960	toisin
40	11	6	5	6.72667	lain
41	10	9	1	6.67977	uutuus
42	10	5	5	6.67977	lukumäärä
43	13	12	1	6.67021	kurssi
44	21	3	18	6.63879	paras
45	11	6	5	6.62964	ilmiö
46	92	18	74	6.61994	tila
47	10	3	7	6.61023	mallas
48	30	10	20	6.60599	taloudellinen
49	10	3	7	6.60599	parhain
50	25	13	12	6.60008	työttömyys
51	11	1	10	6.59488	yhteis
52	10	4	6	6.52376	luonne
53	16	6	10	6.51529	lainsäädäntö
54	11	6	5	6.47062	moa
55	10	5	5	6.46503	tyydyttää
56	22	7	15	6.45668	käytäntö
57	10	5	5	6.44976	liene
58	35	15	20	6.44868	yleensä
59	10	0	10	6.42343	muoti
60	21	9	12	6.40176	suunta
61	19	9	10	6.39103	maltio
62	147	92	55	6.39081	venäjä
63	18	8	10	6.34405	raja
64	21	8	13	6.33012	kehitys
65	44	24	20	6.29371	enää
66	11	1	10	6.28676	ään
67	14	8	6	6.28346	saksa
68	21	10	11	6.25870	järjestys
69	113	31	82	6.25460	hallitus
70	10	2	8	6.24154	entistää
71	14	8	6	6.24060	suinkaan
72	15	9	6	6.22520	sosialidemokratia
73	17	14	3	6.21720	huoneusto
74	21	13	8	6.21349	merkitys
75	24	4	20	6.20985	muoto
76	92	26	66	6.20618	laki
77	30	23	7	6.20584	kosla
78	18	6	12	6.20406	uhata
79	13	3	10	6.20091	vaatimus
80	13	4	9	6.20091	ministeri
81	19	9	10	6.20078	kanta
82	10	7	3	6.18989	halu
83	12	2	10	6.18725	kapitalisti
84	10	4	6	6.18673	suur
85	25	10	15	6.18673	aima
86	21	4	17	6.18612	voima
87	24	5	19	6.18199	ase
88	26	14	12	6.18017	parempi
89	22	16	6	6.15430	loska
90	21	15	6	6.14603	tosin
91	14	5	9	6.14310	ratkaista
92	10	9	1	6.14003	uudistus
93	12	1	11	6.13799	tanssi
94	10	7	3	6.13087	esimerkki
95	44	36	8	6.13060	entinen
96	15	6	9	6.12885	muka
97	85	32	53	6.12302	moi
98	16	4	12	6.11837	melkein
99	11	7	4	6.11273	mahdollisuus
100	28	11	17	6.10844	ainoa
101	13	4	9	6.10351	talonmies
102	13	12	1	6.09663	käsitys
103	60	18	42	6.08740	moida
104	21	4	17	6.08579	liian
105	62	45	17	6.07540	tukea
106	34	20	14	6.07005	suhde
107	25	11	14	6.06891	tuottaa
108	20	12	8	6.05961	kannattaa
109	13	8	5	6.05828	tum
110	11	4	7	6.05646	muodostaa
111	17	12	5	6.04200	puute
112	23	12	11	6.02649	korkea
113	11	6	5	6.01246	säilyttää
114	21	11	10	6.01185	ainakin
115	15	12	3	6.00839	myödä
116	98	72	26	5.99697	kuin
117	12	6	6	5.99263	työskennellä
118	15	6	9	5.98803	hallitsija
119	15	10	5	5.98436	niinpä
120	10	2	8	5.98070	siirtyä
121	13	6	7	5.97817	mieliä
122	20	5	15	5.96705	asetus
123	16	9	7	5.95791	mahdoton
124	10	2	8	5.95353	perin
125	15	7	8	5.95173	valta
126	13	9	4	5.93256	rakentaa
127	15	7	8	5.93039	poistaa
128	10	7	3	5.92950	salsa
129	31	15	16	5.92737	valtio
130	17	10	7	5.92251	malttaa
131	20	8	12	5.90848	keino
132	53	29	24	5.90303	paljon
133	16	8	8	5.88872	ammatillinen
134	11	5	6	5.87867	paha
135	17	8	9	5.87226	suhteen
136	12	3	9	5.86480	suura
137	13	3	10	5.86480	keisari
138	15	9	6	5.86143	pohja
139	11	6	5	5.85334	sentään
140	17	13	4	5.84704	koska
141	44	26	18	5.84537	palkka
142	88	29	59	5.84367	mukaan
143	10	5	5	5.83722	rahasto
144	13	4	9	5.83589	sijaan
145	16	14	2	5.83041	muutos
146	10	4	6	5.82979	jatkua
147	36	21	15	5.82390	taistelu
148	20	12	8	5.81749	johtua
149	13	7	6	5.81693	tuollainen
150	11	4	7	5.80618	pykälä
151	10	5	5	5.80287	näytelmä
152	91	48	43	5.80034	sellainen
153	10	2	8	5.79561	työsopimus
154	28	15	13	5.78309	tärkeä
155	15	4	11	5.77644	pakottaa
156	24	15	9	5.76892	lanta
157	19	8	11	5.76571	mahdollinen
158	27	18	9	5.75822	kolo
159	70	30	40	5.75417	eduskunta
160	17	12	5	5.75035	näkyä
161	12	8	4	5.74543	aihe
162	63	19	44	5.72514	senaatti
163	47	19	28	5.71749	näyttää
164	10	4	6	5.70673	män
165	11	2	9	5.69769	säätää
166	16	7	9	5.69347	köyhälistö
167	11	7	4	5.68544	sota
168	11	5	6	5.67330	tyytyä
169	44	22	22	5.66727	juuri
170	11	6	5	5.66727	hyöty
171	15	4	11	5.65621	sangen
172	20	10	10	5.65439	enemmistö
173	14	6	8	5.65329	esiintyä
174	12	3	9	5.64784	kansakoulu
175	131	91	40	5.63604	lukea
176	16	5	11	5.63564	omistaja
177	22	17	5	5.63062	osottaa
178	31	16	15	5.62813	enemmän
179	12	6	6	5.62801	kone
180	27	21	6	5.62603	huomauttaa
181	62	34	28	5.62260	mieli
182	16	9	7	5.61820	merkitä
183	15	9	6	5.61023	minen
184	19	11	8	5.60021	peruste
185	10	2	8	5.59755	mal
186	14	8	6	5.59215	tuma
187	11	7	4	5.58537	niinkuin
188	13	5	8	5.58435	nuoriso
189	224	161	63	5.57569	mikä
190	10	4	6	5.57253	yh
191	12	9	3	5.57184	aiheuttaa
192	14	4	10	5.56841	ole
193	18	13	5	5.56383	maikka
194	13	9	4	5.55578	sitäpaitsi
195	21	13	8	5.55570	yhtä
196	16	8	8	5.54540	riittää
197	50	33	17	5.53459	kuten
198	13	6	7	5.53394	paikkakunta
199	25	13	12	5.53338	esim
200	30	11	19	5.53111	moni
201	30	18	12	5.53044	huomio
202	10	2	8	5.52776	massa
203	32	11	21	5.52651	elämä
204	60	31	29	5.52010	kysymys
205	10	2	8	5.51579	ylimääräinen
206	10	8	2	5.50984	malta
207	68	45	23	5.50641	syy
208	146	97	49	5.50638	me
209	16	9	7	5.50293	lienee
210	15	12	3	5.49344	liite
211	219	105	114	5.48868	oma
212	10	8	2	5.48629	vä
213	17	7	10	5.47681	usein
214	14	8	6	5.47438	seikka
215	30	15	15	5.47144	main
216	14	7	7	5.46887	emä
217	60	37	23	5.46439	puolue
218	53	33	20	5.46344	kansa
219	11	3	8	5.45322	amerikka
220	10	4	6	5.44408	val
221	146	68	78	5.43476	suomi
222	28	10	18	5.42556	sopia
223	54	37	17	5.42053	tietää
224	16	5	11	5.41924	isäntä
225	29	14	15	5.41676	jokainen
226	13	6	7	5.41513	ehkä
227	11	6	5	5.41397	kai
228	12	10	2	5.40921	käsittää
229	12	5	7	5.40767	voi
230	12	5	7	5.40460	tuomi
231	44	33	11	5.39806	katsoa
232	21	8	13	5.39739	duuma
233	11	8	3	5.39557	kulkea
234	11	6	5	5.39059	mitä
235	36	21	15	5.38783	ryhtyä
236	11	7	4	5.38563	tehtää
237	18	10	8	5.37977	alue
238	66	38	28	5.37603	työläinen
239	29	15	14	5.37452	yhä
240	62	17	45	5.36533	nuo
241	35	23	12	5.35886	etu
242	11	3	8	5.35460	takia
243	18	14	4	5.34994	selittää
244	33	20	13	5.34655	puhua
245	17	9	8	5.34636	pysyä
246	93	34	59	5.34487	voida
247	11	3	8	5.33535	hallinto
248	13	7	6	5.33473	estää
249	11	3	8	5.33375	lopuksi
250	23	13	10	5.33327	nykyinen
251	10	5	5	5.32787	loppua
252	12	5	7	5.32265	tar
253	23	14	9	5.31737	esitys
254	59	29	30	5.31589	vielä
255	14	6	8	5.31522	tarjota
256	125	41	84	5.31474	suuri
257	10	4	6	5.31226	orna
258	35	21	14	5.30979	lausua
259	26	18	8	5.30603	kyllä
260	35	14	21	5.30586	hyä
261	21	13	8	5.30455	työntekijä
262	17	8	9	5.30436	puhuja
263	18	4	14	5.30156	huono
264	13	8	5	5.29747	tarpeellinen
265	37	14	23	5.29473	täytyä
266	10	4	6	5.29340	uskoa
267	30	26	4	5.28943	siten
268	10	3	7	5.28830	nim
269	11	4	7	5.28368	mää
270	23	12	11	5.28020	muuten
271	13	5	8	5.27401	tarkoitus
272	20	5	15	5.26556	sopimus
273	16	11	5	5.26098	huolimatta
274	13	4	9	5.25858	omistaa
275	13	7	6	5.25858	menettely
276	53	30	23	5.25850	kaupunki
277	53	29	24	5.25662	kuulua
278	17	10	7	5.25474	täten
279	20	7	13	5.25061	edes
280	38	23	15	5.24561	kuitenkin
281	11	9	2	5.24423	herättää
282	28	20	8	5.23709	miten
283	22	12	10	5.21975	tulos
284	12	3	9	5.21522	hoitaa
285	786	440	346	5.21455	se
286	27	14	13	5.21119	ten
287	23	14	9	5.20932	jola
288	14	8	6	5.20355	järjestyä
289	14	5	9	5.19784	maailma
290	497	235	262	5.19642	ei
291	13	11	2	5.19600	mielipide
292	29	17	12	5.18989	kunta
293	11	5	6	5.18845	iva
294	268	164	104	5.18729	ne
295	10	3	7	5.18673	oppilas
296	15	8	7	5.18673	manen
297	30	15	15	5.18620	ihminen
298	11	4	7	5.18558	monta
299	15	11	4	5.18462	työmäki
300	549	376	173	5.17590	joka
301	11	6	5	5.17128	aivan
302	23	9	14	5.17072	saattaa
303	18	11	7	5.16804	koulu
304	25	13	12	5.16787	ehdottaa
305	160	97	63	5.16562	kun
306	19	6	13	5.16344	man
307	35	16	19	5.16119	käyttää
308	13	7	6	5.15853	huo
309	13	7	6	5.15376	kuitenkaan
310	34	11	23	5.14581	aita
311	18	8	10	5.14140	nousta
312	2242	1062	1180	5.14121	olla
313	28	10	18	5.14036	toiminta
314	16	6	10	5.13927	tarve
315	100	58	42	5.13179	nämä
316	14	10	4	5.13000	kuinka
317	11	4	7	5.12921	laa
318	12	9	3	5.12783	seuraus
319	22	13	9	5.12576	samalla
320	36	21	15	5.12488	muuttaa
321	13	3	10	5.12433	rooi
322	90	34	56	5.12413	aika
323	11	6	5	5.11957	teko
324	65	45	20	5.11829	ettei
325	54	26	28	5.11468	nähdä
326	589	449	140	5.11436	että
327	59	50	9	5.10840	huone
328	11	11	0	5.10727	kpl
329	22	8	14	5.10659	tapa
330	337	204	133	5.10441	tämä
331	10	5	5	5.10374	huoli
332	30	15	15	5.10175	yli
333	26	11	15	5.10064	täällä
334	23	12	11	5.08747	mielä
335	193	115	78	5.08504	mutta
336	43	27	16	5.08195	tuntea
337	205	103	102	5.08133	maa
338	15	6	9	5.07808	eiroät
339	16	9	7	5.07655	alainen
340	52	36	16	5.07507	siis
341	39	14	25	5.07395	elää
342	16	7	9	5.07015	tähti
343	16	11	5	5.07015	edelleen
344	21	14	7	5.06833	sen
345	13	5	8	5.06721	englanti
346	23	2	21	5.06580	jolloin
347	10	4	6	5.06397	luokka
348	62	24	38	5.06387	uusi
349	10	4	6	5.05961	kolmas
350	10	5	5	5.05817	paljo
351	15	10	5	5.05672	pian
352	18	7	11	5.04664	eä
353	26	16	10	5.03783	puhe
354	16	7	9	5.03769	samoin
355	22	15	7	5.02913	tun
356	10	7	3	5.02809	auttaa
357	22	11	11	5.02398	vastata
358	14	5	9	5.02022	ra
359	17	9	8	5.00872	hyvin
360	42	30	12	5.00387	sillä
361	11	5	6	5.00357	tali
362	21	13	8	5.00254	koskea
363	13	5	8	5.00045	rautatie
364	19	10	9	4.99798	muosi
365	37	14	23	4.99725	maksaa
366	15	10	5	4.99632	tietysti
367	12	7	5	4.99609	lisätä
368	10	7	3	4.99033	vai
369	17	9	8	4.98749	syntyä
370	37	18	19	4.98679	toimi
371	14	8	6	4.98442	odottaa
372	13	5	8	4.98239	armo
373	16	1	15	4.98173	määräys
374	22	11	11	4.97846	joten
375	23	15	8	4.97689	täyttää
