#Total No. of Collocate Types: 234
#Total No. of Collocate Tokens: 7388
1	18	0	18	14.10659	mukavuus
2	11	11	0	14.08415	ameriikka
3	15	15	0	13.61407	kansanluokka
4	21	1	20	12.43208	sortaja
5	81	4	77	11.65674	isä
6	13	13	0	11.54089	sanomalehdistö
7	21	1	20	11.45225	vaikuttaa
8	17	4	13	11.28965	vallita
9	23	4	19	10.90035	yhteiskunta
10	17	16	1	10.81065	pettää
11	17	1	16	10.71218	smk
12	16	0	16	10.63477	järjestelmä
13	16	0	16	10.46373	riippua
14	12	11	1	10.43124	parhaiten
15	12	10	2	10.19473	osake
16	12	0	12	10.16529	jalo
17	13	4	9	10.06882	helppo
18	19	4	15	9.83312	vaatimus
19	16	12	4	9.70189	suhde
20	24	2	22	9.62806	ase
21	11	8	3	9.61383	suunta
22	11	6	5	9.55017	tarkoitus
23	10	1	9	9.51666	valtiollinen
24	41	8	33	9.51376	hallitus
25	35	10	25	9.32216	olo
26	39	10	29	9.15895	asema
27	10	8	2	9.09698	kuinka
28	10	6	4	9.08867	eduskunta
29	12	7	5	9.00457	puoluehallinto
30	29	8	21	8.93495	tila
31	10	7	3	8.92675	kosla
32	18	3	15	8.88642	lanta
33	12	2	10	8.80407	voima
34	34	19	15	8.79200	venäjä
35	20	12	8	8.78790	kuin
36	13	11	2	8.76207	liike
37	10	4	6	8.74589	valtio
38	16	11	5	8.72990	huomio
39	12	7	5	8.69486	tärkeä
40	13	2	11	8.68612	enää
41	11	3	8	8.65975	henki
42	63	51	12	8.62218	kaikki
43	19	8	11	8.58930	vaatia
44	16	12	4	8.56462	katsoa
45	16	15	1	8.56342	täyttää
46	16	10	6	8.54553	kysymys
47	15	0	15	8.54419	linja
48	30	10	20	8.52848	laki
49	24	10	14	8.50463	mukaan
50	25	16	9	8.48358	sellainen
51	16	8	8	8.47723	ihminen
52	12	9	3	8.40233	etu
53	12	5	7	8.39947	käyttää
54	16	4	12	8.39163	elämä
55	14	13	1	8.35289	entinen
56	49	26	23	8.33655	voida
57	11	6	5	8.31303	joten
58	15	4	11	8.24621	hyvin
59	18	6	12	8.24604	paljon
60	72	45	27	8.18547	mikä
61	10	0	10	8.17846	ien
62	12	8	4	8.17137	miten
63	35	12	23	8.11657	aika
64	14	9	5	8.09322	sillä
65	12	11	1	8.08959	tilata
66	12	7	5	8.07241	juuri
67	21	4	17	8.06478	senaatti
68	40	24	16	8.04043	työmies
69	24	10	14	8.02536	kansa
70	21	11	10	8.02206	syy
71	12	9	3	8.01547	näyttää
72	11	3	8	8.01448	ilmestyä
73	40	8	32	8.00870	jos
74	14	8	6	8.00023	moi
75	50	36	14	7.97268	oma
76	12	7	5	7.97022	toiminta
77	14	9	5	7.96810	vastaan
78	12	3	9	7.96492	lainen
79	15	12	3	7.95167	puhua
80	13	7	6	7.94338	duuma
81	75	48	27	7.93335	me
82	10	7	3	7.88056	huomauttaa
83	13	7	6	7.87762	lausua
84	13	3	10	7.85846	tapahtua
85	15	6	9	7.85683	yksi
86	10	3	7	7.85683	enemmän
87	14	7	7	7.83382	muuttaa
88	16	15	1	7.83030	kaupunki
89	16	14	2	7.81165	tieto
90	13	5	8	7.79551	man
91	54	43	11	7.77495	lukea
92	19	5	14	7.76703	ainoastaan
93	12	8	4	7.75939	lailli
94	10	8	2	7.73611	pietari
95	15	6	9	7.73359	muutama
96	24	15	9	7.71072	vielä
97	19	8	11	7.70607	vaan
98	37	24	13	7.70546	suomi
99	15	9	6	7.69591	tietää
100	22	15	7	7.68707	koko
101	16	10	6	7.68155	mä
102	196	142	54	7.67026	että
103	43	20	23	7.65509	asia
104	10	6	4	7.64795	myöskin
105	19	11	8	7.63424	nähdä
106	15	10	5	7.63007	seurata
107	17	5	12	7.62001	nuo
108	802	380	422	7.61008	olla
109	100	68	32	7.57248	tämä
110	10	7	3	7.56775	täällä
111	20	11	9	7.55959	elää
112	46	20	26	7.55106	mutta
113	18	8	10	7.54619	tie
114	10	4	6	7.53537	luulla
115	70	31	39	7.52799	niin
116	27	17	10	7.52232	puolue
117	23	13	10	7.49524	sa
118	13	3	10	7.48526	kanssa
119	11	7	4	7.47354	puhe
120	192	116	76	7.47168	se
121	11	6	5	7.44030	et
122	15	6	9	7.44003	muta
123	10	6	4	7.43709	yli
124	152	105	47	7.43339	joka
125	25	8	17	7.42692	ma
126	163	81	82	7.37199	ei
127	12	7	5	7.34894	orioka
128	11	6	5	7.34869	aina
129	88	55	33	7.34343	ne
130	16	8	8	7.32806	myös
131	24	12	12	7.31824	suuri
132	10	5	5	7.31729	kuulua
133	10	10	0	7.31325	asunto
134	11	5	6	7.31156	lan
135	10	3	7	7.29719	ra
136	20	7	13	7.27973	mikään
137	10	4	6	7.27030	toimia
138	13	8	5	7.25967	eri
139	65	34	31	7.25847	maa
140	11	6	5	7.25478	eräs
141	15	5	10	7.24570	nen
142	15	10	5	7.24006	sanoa
143	19	10	9	7.22719	lehti
144	10	6	4	7.21646	paikka
145	12	8	4	7.21596	ilmoittaa
146	26	14	12	7.20824	ci
147	23	11	12	7.20284	sekä
148	67	38	29	7.20230	saada
149	10	5	5	7.19548	ly
150	24	10	14	7.18855	hinta
151	13	9	4	7.17034	tahtoa
152	13	7	6	7.14913	hyvä
153	31	20	11	7.13597	antaa
154	19	11	8	7.12707	taa
155	12	7	5	7.09478	työväki
156	10	4	6	7.09421	ohjelma
157	12	6	6	7.08212	pää
158	16	10	6	7.06928	jäsen
159	12	7	5	7.06333	taka
160	20	9	11	7.05318	nämä
161	21	15	6	7.03753	lun
162	10	10	0	7.03576	siis
163	16	7	9	7.00633	lä
164	58	27	31	7.00472	jo
165	379	195	184	7.00280	ja
166	32	22	10	6.98870	pitää
167	46	29	17	6.97363	he
168	15	14	1	6.94916	ettei
169	60	31	29	6.94707	ta
170	13	9	4	6.93954	oi
171	13	7	6	6.92238	si
172	13	6	7	6.91907	ennen
173	10	7	3	6.91813	minä
174	12	6	6	6.91047	va
175	35	16	19	6.89274	työ
176	11	5	6	6.87849	mainita
177	53	29	24	6.86916	tulla
178	31	15	16	6.86543	mies
179	32	20	12	6.85709	tehdä
180	14	4	10	6.85339	mi
181	14	13	1	6.84628	talo
182	11	6	5	6.82834	sama
183	10	6	4	6.81966	mk
184	25	15	10	6.81645	en
185	12	8	4	6.79888	eittää
186	16	4	12	6.75573	le
187	11	6	5	6.69805	luu
188	19	10	9	6.67352	kun
189	15	6	9	6.65748	kokous
190	13	5	8	6.64724	uusi
191	11	4	7	6.64675	at
192	11	5	6	6.61791	itse
193	10	4	6	6.60977	liitto
194	13	10	3	6.53581	muu
195	46	24	22	6.49943	ia
196	19	9	10	6.49640	helsinki
197	13	5	8	6.46822	te
198	42	24	18	6.46533	hän
199	10	3	7	6.45435	myydä
200	11	6	5	6.41409	fe
201	34	22	12	6.40828	ä
202	11	6	5	6.37373	il
203	18	8	10	6.35424	ottaa
204	13	8	5	6.33584	an
205	16	8	8	6.32908	tai
206	12	10	2	6.32840	päättää
207	46	23	23	6.31144	la
208	57	40	17	6.27597	e
209	140	56	84	6.23653	n
210	91	47	44	6.22587	m
211	12	10	2	6.20437	toinen
212	15	12	3	6.20244	lo
213	12	6	6	6.18024	in
214	11	6	5	6.14621	ti
215	17	12	5	6.11993	nyt
216	62	35	27	6.09790	j
217	10	3	7	6.06333	to
218	30	15	15	6.05194	u
219	10	2	8	5.99666	g
220	28	12	16	5.94044	r
221	126	67	59	5.93963	a
222	54	33	21	5.91665	s
223	17	4	13	5.88563	li
224	102	56	46	5.72418	l
225	86	37	49	5.66088	t
226	138	79	59	5.65834	i
227	22	8	14	5.62154	y
228	50	20	30	5.55371	o
229	17	5	12	5.39439	b
230	42	18	24	5.21264	v
231	29	6	23	5.11371	k
232	21	13	8	5.11040	h
233	18	10	8	4.99987	f
234	45	28	17	4.63980	p
