#Total No. of Collocate Types: 970
#Total No. of Collocate Tokens: 43892
1	17	0	17	21.65439	päivettyä
2	17	0	17	21.50239	kaunistusaine
3	10	10	0	21.47382	tanssin
4	17	0	17	21.18046	pisama
5	258	251	7	21.13337	ahdas
6	250	0	250	20.70264	kappa
7	18	3	15	20.58485	tuolettipiironki
8	10	0	10	20.41493	torpparilaki
9	221	10	211	20.27921	tilanne
10	44	0	44	20.23050	kuosi
11	31	0	31	20.15189	mukavuus
12	30	0	30	20.12018	mukav
13	13	1	12	20.07974	olotila
14	282	34	248	19.62492	puku
15	12	0	12	19.59390	tilan
16	11	0	11	19.44140	olinpaikka
17	25	3	22	19.36948	asiaintila
18	13	0	13	19.34983	maailmansota
19	20	0	20	19.25143	säilä
20	355	6	349	19.12838	isä
21	42	1	41	19.06848	pikainen
22	260	8	252	18.86365	alle
23	40	3	37	18.85911	valmistus
24	11	0	11	18.67272	voimassaoleva
25	23	2	21	18.63106	tehokas
26	47	7	40	18.54325	järjestelmä
27	24	3	21	18.47007	mallita
28	19	19	0	18.38487	kävelypuku
29	15	8	7	18.28619	hyötyä
30	14	2	12	18.26809	puutyöntekijä
31	184	22	162	18.23528	olo
32	75	8	67	18.22589	vallita
33	260	249	11	18.20368	herra
34	40	8	32	18.11920	olosuhteet
35	11	2	9	18.09825	kokoonpano
36	10	2	8	18.08150	käki
37	13	6	7	18.04498	kuvaus
38	17	16	1	18.03642	rasia
39	317	265	52	17.97776	johdos
40	10	0	10	17.96075	ahtaa
41	16	7	9	17.92950	oleskella
42	49	2	47	17.84575	taata
43	68	13	55	17.81729	kallis
44	10	3	7	17.73686	tärkki
45	32	5	27	17.67886	yhteiskunta
46	22	9	13	17.64939	kangas
47	29	13	16	17.61756	tuotanto
48	260	16	244	17.61011	ym
49	22	7	15	17.57790	pula
50	10	1	9	17.54308	tiede
51	21	11	10	17.47812	nykyaika
52	18	6	12	17.47633	ilmiö
53	14	12	2	17.46739	pohtia
54	35	10	25	17.46313	rajahinta
55	10	4	6	17.45145	kallistua
56	11	8	3	17.44809	toive
57	298	256	42	17.41034	myydä
58	39	10	29	17.39655	vaikea
59	70	57	13	17.34160	valmistaa
60	70	36	34	17.28400	kanta
61	31	7	24	17.22549	mahdoton
62	15	3	12	17.20495	politiikka
63	20	11	9	17.20080	yhteiskunnallinen
64	666	356	310	17.16586	aika
65	69	56	13	17.13113	tilata
66	17	10	7	17.11351	sanomalehdistö
67	10	4	6	17.08150	vaikeus
68	10	4	6	17.08150	lainkaan
69	289	25	264	17.06512	puoli
70	51	14	37	17.03859	elintarve
71	53	14	39	17.03642	takia
72	17	7	10	17.02666	alhainen
73	18	6	12	17.01804	helppo
74	10	8	2	17.01439	viitata
75	13	7	6	17.01103	työpalkka
76	23	10	13	16.99832	martaa
77	37	15	22	16.99648	merkitys
78	15	8	7	16.98911	verrata
79	35	12	23	16.98656	taloudellinen
80	17	13	4	16.98197	opettaa
81	75	32	43	16.98126	korkea
82	19	14	5	16.97076	saanti
83	11	2	9	16.95311	liittotoimikunta
84	19	8	11	16.95136	aikainen
85	12	2	10	16.92521	aste
86	160	34	126	16.92307	sota
87	19	8	11	16.91600	entistää
88	16	5	11	16.91031	paljoa
89	17	3	14	16.90844	sin
90	18	7	11	16.88997	suinkaan
91	11	8	3	16.88795	persia
92	16	8	8	16.87887	puolustaa
93	30	9	21	16.87556	arvo
94	11	4	7	16.86537	sietää
95	14	13	1	16.85771	selko
96	19	9	10	16.85036	tyydyttää
97	26	11	15	16.84858	tapahtuma
98	12	7	5	16.84204	aines
99	15	13	2	16.83639	selostaa
100	17	17	0	16.82432	palttoo
101	11	3	8	16.82125	keskimäärin
102	13	4	9	16.81159	maan
103	18	9	9	16.80349	aima
104	14	8	6	16.79267	ainakaan
105	10	6	4	16.77338	käyttäminen
106	32	6	26	16.76388	muoto
107	11	4	7	16.75334	aikaansaada
108	12	2	10	16.75196	muoksi
109	30	7	23	16.73535	käytäntö
110	18	10	8	16.73185	myödä
111	66	49	17	16.72800	koska
112	28	16	12	16.71449	kurssi
113	32	21	11	16.71310	elanto
114	45	13	32	16.70221	riittää
115	24	13	11	16.69977	alentaa
116	10	7	3	16.69246	kosla
117	12	6	6	16.66718	punta
118	13	6	7	16.66251	suunnitella
119	13	3	10	16.66251	perin
120	10	6	4	16.66218	parannus
121	12	6	6	16.64234	työväestö
122	22	12	10	16.63214	aihe
123	12	7	5	16.62833	kieltolaki
124	30	4	26	16.62555	hetki
125	10	3	7	16.62416	elin
126	10	5	5	16.61999	järjestely
127	39	3	36	16.61818	sangen
128	26	14	12	16.61712	työskennellä
129	11	6	5	16.60757	pyrkimys
130	16	8	8	16.60243	arvella
131	15	7	8	16.59390	varustaa
132	10	0	10	16.58711	fin
133	14	5	9	16.57554	jär
134	98	50	48	16.57226	palkka
135	23	9	14	16.56867	käynti
136	22	16	6	16.56693	tosin
137	11	6	5	16.55966	jäsenmäärä
138	14	11	3	16.54421	suuruus
139	32	21	11	16.54333	kannattaa
140	57	23	34	16.53977	enää
141	50	39	11	16.53915	huomauttaa
142	22	17	5	16.53273	kehitys
143	19	12	7	16.53151	lukumäärä
144	12	2	10	16.52740	hoitaja
145	13	2	11	16.51843	pakolainen
146	24	19	5	16.51607	todistus
147	18	13	5	16.50804	hyöty
148	18	11	7	16.50590	säilyttää
149	12	4	8	16.50164	mon
150	22	7	15	16.49411	kunnallinen
151	11	3	8	16.49238	kirjo
152	15	11	4	16.49146	mars
153	13	2	11	16.47729	verrattain
154	25	16	9	16.47532	sia
155	12	4	8	16.47319	talous
156	22	11	11	16.47177	saha
157	11	5	6	16.46837	toteuttaa
158	11	2	9	16.46837	balkan
159	23	21	2	16.45790	keskustella
160	62	27	35	16.45564	enemmän
161	12	3	9	16.44837	vakava
162	18	1	17	16.44735	raskas
163	174	61	113	16.44403	asema
164	46	20	26	16.43069	puute
165	15	11	4	16.41493	tamara
166	19	7	12	16.41114	hin
167	24	19	5	16.40743	keskuudessa
168	14	4	10	16.40722	ansaita
169	18	6	12	16.40693	vaatimus
170	10	3	7	16.40057	havaita
171	11	7	4	16.39863	nousu
172	26	16	10	16.39838	keskustelu
173	40	27	13	16.39701	edes
174	27	6	21	16.37150	tähti
175	124	64	60	16.37110	kysymys
176	40	18	22	16.36879	voima
177	11	4	7	16.36656	ehdottomasti
178	10	2	8	16.36182	periaate
179	12	6	6	16.36182	ansio
180	67	19	48	16.35534	laki
181	15	1	14	16.35142	fredrikinkatu
182	12	0	12	16.34740	valikoima
183	12	10	2	16.34740	kauan
184	318	226	92	16.34659	kuin
185	45	22	23	16.34607	tuottaa
186	31	15	16	16.34454	tuntua
187	17	6	11	16.34050	see
188	27	14	13	16.33946	prosentti
189	10	3	7	16.33427	tys
190	23	5	18	16.33412	tee
191	12	3	9	16.33313	suuresti
192	22	10	12	16.33210	muka
193	12	8	4	16.33030	esimerkki
194	47	36	11	16.32927	miten
195	12	7	5	16.32182	minkäänlainen
196	25	10	15	16.31597	johto
197	34	22	12	16.31553	siksi
198	15	1	14	16.31059	tanssi
199	10	5	5	16.31059	semmoinen
200	44	19	25	16.30907	sopimus
201	54	36	18	16.30315	entinen
202	39	24	15	16.29945	kreikka
203	34	21	13	16.29782	duuma
204	15	5	10	16.29502	tuskin
205	17	7	10	16.29489	mahdollisuus
206	29	10	19	16.29106	maailma
207	20	4	16	16.29060	suura
208	25	15	10	16.28400	kohota
