#Total No. of Collocate Types: 830
#Total No. of Collocate Tokens: 33606
1	42	0	42	11.55837	joustinja
2	36	0	36	11.48037	jouhipatja
3	15	15	0	11.46526	kyj
4	15	0	15	11.37780	söörnälsten
5	14	14	0	11.11780	hinnannousu
6	10	0	10	10.97341	äänioikeusolo
7	29	29	0	10.92450	sinebrychoff
8	22	1	21	10.80835	hallitussuunta
9	20	0	20	10.75101	päivettyä
10	52	1	51	10.75101	kuosi
11	16	16	0	10.23644	créme
12	28	0	28	10.19580	mukav
13	110	0	110	10.19507	mukavuus
14	30	0	30	9.82140	panimo
15	13	1	12	9.79938	yhteiskuntajärjestelmä
16	50	0	50	9.46752	ihana
17	13	13	0	9.45145	kovin
18	21	21	0	9.38083	rasia
19	21	21	0	9.20922	luna
20	17	1	16	9.13804	kunnallislaki
21	54	10	44	9.00037	varustaa
22	15	7	8	8.73734	oppikoulu
23	11	1	10	8.69587	asiaintila
24	80	4	76	8.57424	järjestelmä
25	214	7	207	8.51684	isä
26	10	5	5	8.40456	aurinkoinen
27	99	15	84	8.38844	yhteiskunta
28	51	48	3	8.32090	erilainen
29	55	4	51	8.25758	mallita
30	11	0	11	8.24962	olotila
31	14	1	13	8.23644	söörnäinen
32	48	7	41	8.21852	vallita
33	28	28	0	8.12732	rautasänky
34	10	2	8	8.11211	aikakausi
35	12	11	1	7.89540	alkovi
36	13	8	5	7.82418	työmäkiluokka
37	57	19	38	7.80630	kunnallinen
38	27	13	14	7.77410	raaka
39	86	63	23	7.71785	keittiö
40	12	10	2	7.70039	tätä
41	14	10	4	7.61084	oleskella
42	41	6	35	7.60531	kapitalistinen
43	15	12	3	7.51689	siisti
44	52	16	36	7.42118	huoneusto
45	25	7	18	7.41759	valtiollinen
46	22	5	17	7.26291	kurja
47	15	7	8	7.19847	enään
48	113	27	86	7.16970	olo
49	13	1	12	7.10399	tiede
50	19	6	13	7.05141	huomattaa
51	14	4	10	7.04831	aste
52	11	4	7	6.98438	taiteilija
53	27	3	24	6.98010	paras
54	29	16	13	6.97756	parhain
55	25	17	8	6.97100	kallis
56	13	6	7	6.94140	ilmiö
57	23	10	13	6.93218	muuttua
58	11	2	9	6.93034	tariffi
59	18	2	16	6.91772	maltiollinen
60	48	11	37	6.89540	käsittää
61	19	4	15	6.89042	kilo
62	42	14	28	6.88325	suunta
63	48	28	20	6.87889	kehitys
64	18	12	6	6.83955	työmestö
65	32	13	19	6.83385	aine
66	13	1	12	6.82836	poistaminen
67	12	4	8	6.81690	lainsäädäntö
68	17	12	5	6.80034	jota
69	24	11	13	6.79239	epäkohta
70	13	1	12	6.77903	yhteis
71	14	7	7	6.77701	paljoa
72	16	7	9	6.77373	maan
73	20	11	9	6.75876	mahdollisuus
74	10	10	0	6.73055	eduskuntaryhmä
75	22	9	13	6.72318	kehittyä
76	19	12	7	6.71090	säilyttää
77	16	3	13	6.70350	olosuhteet
78	13	2	11	6.69275	taantumus
79	13	0	13	6.68895	kahvi
80	10	6	4	6.68554	mira
81	35	6	29	6.68343	käytäntö
82	11	1	10	6.67795	aikainen
83	14	5	9	6.65836	osittain
84	31	10	21	6.62992	mahdoton
85	45	42	3	6.62291	valmistaa
86	40	7	33	6.60767	muoto
87	16	5	11	6.60417	yhteiskunnallinen
88	10	4	6	6.59953	pula
89	15	15	0	6.59182	vuoksi
90	21	10	11	6.59094	sosialidemokratia
91	14	10	4	6.56482	ainakaan
92	15	5	10	6.55537	kurjuus
93	14	8	6	6.54236	politiikka
94	31	17	14	6.52388	lanta
95	13	6	7	6.50726	hallitsija
96	12	6	6	6.50671	työväestö
97	156	41	115	6.50003	asema
98	16	10	6	6.49767	tarkoittaa
99	13	4	9	6.49062	kapitalismi
100	37	34	3	6.48821	osakeyhtiö
101	52	21	31	6.47254	enää
102	11	7	4	6.46705	sorto
103	17	12	5	6.46592	etenkin
